Date,Time Taken,Condition,Review,Rating
"January 7, 2018",Taken for less than 1 month,For Muscle Pain:,"Pharmacist offered this for joint/muscle pain, related to unknown condition (possibly beginning of rheumatoid or reactive arthritis).  After I took 220mg, it made me calm, painless, but I also felt kind of isolated, and deeply depressed. An irrational feeling of untouchable, undefinable empty sadness. I felt very bad, could not stop the whole experience. I was happy it was the end of the day and so I went to bed. The painkiller effect and anti inflammatory effect was however very effective. It erased all my pain in my muscles. But be careful, if you are sensitive. I did not have suicidal thoughts, but I was close to it! I felt if I would watch a very sad documentary about all the bad things humans did.",
"May 4, 2020",,For Period Pain:,"Honestly had the worst experience with naproxen. 
1. It seems like it takes extremely long to work. 
2. I can use codeine, paracetamol and mefenamic acid together and that works way better. 

Over all experience it really didn't help me at all. 
Am I doing something wrong ?",1
"May 20, 2019",Taken for less than 1 month,For Osteoarthritis:,"I am waiting for hip surgery as osteoarthritis set in due to an accident in my youth. My left leg has always been shorter and I've had Osteopath treatment off an on, though pain has never stopped me leading a very active life. The pain now is appalling, Panadol and Ibobrufen help but I still limp painfully. Have a little indigestion as well. I thought weight-gain i was having was due to lack of mobility but it was bloating side effect due to the Brufen.  I can't take codeine so was prescribed Naproxyn as Ibobrufen wasn't cutting it for the pain. Naproxyn took a few days to even work and the pain was not alleviated enough to warrant putting up with extreme queasiness, flatulence, slight depression (Can't afford to start down a negative track before my operation with so much pain ahead!). Back on Ibuprufen despite the bloating.",5
"September 20, 2015",Taken for less than 1 month,For Tendonitis:,I went for a walkabout in Australia wearing inappropriate footwear and developed tendonitis on my right heal. I was told by the doctor to stick to over the counter pain killers but none of them worked over a 4 week period. When I returned to the UK my doctor prescribed 500 Naproxen and 15 mg Lansoprazole Gastro-Resistant capsules. After 2 doses the month long pain subsided and I had no side effects. This medicine relaxed the tight tendon within a day. The problem has not returned so I can keep dancing. Great medicine.,10
"May 28, 2016",,For Pain:,"I was given this by the A&E Dept for multiple knee ligament rupture. Within an hour of taking: extreme vertigo, nausea, sweats, vomiting, diarrhoea and disorientation. Symptoms last for days. Don't risk it.  Just take something else.",1
"April 24, 2020",Taken for 1 to 6 months,For Period Pain:,"I have severe period pain that's just gotten worse over the years. My doctor put me on Naproxen along with birth control for the pain, but neither of them help me a lot. Naproxen takes the edge off a little bit and worked well at first, but not so much after a few months.",2
"January 8, 2014",,For Pain:,"Naproxen was prescribed (x2 250mg ) for headaches I have been getting. Didn't seem to do a thing for that. However, the aches and pains in my joints (and trigger-finger related tendons) I have had for years go away pretty quickly. I feel 250mg lasts ~6hours until the pain starts to come back.",7
"April 24, 2013",,For Pain:,"Injured my ankle one day and this caused me to sit around for two weeks. Normally, I have a very active lifestyle but sitting for two weeks caused a old knee injury to flare up. To make this short I take naproxen once every morning and have had very little pain since. ",10
"October 20, 2016",Taken for less than 1 month,For Pain:,"Dumb doctors prescribed me this junk for a week for my damaged rotator cuff that has started to act up with medium labor and cause my whole arm to go cold and throb with pain. My hand also is going numb towards the end of the day. It did not touch my pain whatsoever. Instead it caused me to be fatigued, dizzy, raised my blood pressure, and made me feel like throwing up due to the terrible taste that lasted an hour and upset stomach that I had while the ""medication's"" effects lasted. This stuff is absolutely terrible, and so are any physicians that prescribe it. DO NOT TAKE IT. Ibuprofen lessened my pain at least a little bit with no side effects.",1
"March 22, 2016",Taken for less than 1 month,For Period Pain:,I for one have horrible period cramps I have tried so many over-the-counter pain relievers and none of them worked then I tried naproxen and it changed my life I was actually able to get up and go outside and do my work I highly recommend it it's a great lifesaver if you have severe cramps like I do I have severe cramps to the point where I'm on the floor crying and almost vomiting and naproxen has held it back I mean help the pain back quite a bit love it. Its great and you don't need a perscription.,10
"October 22, 2013",,For Tendonitis:,"Excellent medication. After taking a week of standard ibuprofen to treat tendonitis on my foot, I turned to naproxen. Within 2 doses the pain has stopped completed.

A few months ago I'd had some problems with my hip and similarly within 2 doses the pain settled completely.",10
"February 22, 2016",,"For Gout, Acute:",Was not happy with result initially as I was following dosage on label. After switching to dosage recommendation found here and elsewhere the change was almost immediate and greatly improved. I get attacks averaging once a year usually brought on during weight loss when I don't keep up with the amount of recommended liquids.,9
"April 30, 2018",,For Pain:,"A complete joke.  I just went to the emergency room from a fall.  Torn rotator cuff and ligaments, prescribed naproxen.  Has not touched the pain.  Then I’m reading it’s great for menstrual cramps and headaches, but not for this.  Thanks to the ER Dr - NOT.",1
"August 21, 2011",,For Back Pain:,"I strained my back while lifting. The pain was very bad, I couldn't walk or get out of bed. Took naproxen and within hour I could walk and move again. But I wouldn't say the pain was completely gone. There was still soreness but this medicine made the pain at least bearable.",8
"May 21, 2021",Taken for 2 to 5 years,For Headache:,"THE ONLY DRUG THAT HELPS ANY PAIN I HAVE IN MY BODY! From migraines to severe period cramps. Naproxen 500mg twice a day (sometimes I even do three times a day) is seriously the only thing that saves me! If the pain is that bad, I will take a Tylenol with it, but normally it does the trick on its own.",10
"March 29, 2019",Taken for 2 to 5 years,For Back Pain:,"I suffer with chronic backpain, Naproxen is the only painkiller to ease it. Take it with Omeprazole though as it can give you stomach ulcers/bleeding which I had when I was taking it everyday. I now just take it as and when required and with omeprazole",10
