Date,Time Taken,Condition,Review,Rating
,,Lamictal (lamotrigine) for Seizure Prevention:,I had a series of severe episodes in '14 and that's when I began this drug. Initially it made me really drowsy but it was manageable. Otherwise I've had absolutely no problems! Only downside is that its levels can be easily affected/lowered with other drugs. In order to take birth control pills I had to nearly double my lamictal dosage as the estrogen made my lamictal levels plummet.,9
,,For Bipolar Disorder:,"Only been taking this medication lamotrigine  for about 3 weeks, before I was having a really hard time with discontinuation syndrome from stopping my sertraline medication which wasn't working). Things escalated quite quickly to the point I couldn't cope at all and was FINALLY referred to a psychiatrist who diagnosed me with Bipolar 2. Since taking lamotrigine I’ve gone from crying every day to not at all, my mood is so much more stable and I’ve been able to clean the house again (I’m OCD so not being able to clean was driving me nuts) I still flip between moods very quickly and struggle with controlling my anger but I’ve been doing so much better! Honestly would recommend giving it a go if you’re struggling! Good luck :)",6
Pepileptic,"August 28, 2015",For Seizure Prevention:,"While the cognitive side effects weren't too bad, I had to go off this medication because it made me develop a condition known as persistent genital arousal disorder (PGAD), along with noticeable facial flushing.  Initially, it gave me some pep in my step, and seemed like a pleasant surprise, but after a few months, the side effects intensified to the point that I couldn't look at a man without my face turning bright red, along with intense and painful arousal that wouldn't subside.  These side effects went away when I discontinued lamotrigine, and I'm only insanely aroused during ovulation - like most adult women.  lol.  I just wanted to share my experience because PGAD isn't really discussed as a side effect.",4
Audrey K,"January 9, 2017",Lamictal (lamotrigine) for Bipolar Disorder:,"Not the most effective. It did tone down my hypomania a little bit. I normally get depressive episodes at a set time every year, and lamotrigine pushed it a bit later than it would have been. Besides that, it didn't do much; I'm still having severe depressive episodes that lead to suicidality. No side effects on its own, but I've noticed that it seems to magnify the side effects of other drugs if I take both (e.g., if I take a drug that makes me drowsy, lamotrigine makes me more drowsy; if I take a drug that makes me nauseous, lamotrigine makes me more nauseous, etc.). All in all I'm pretty neutral on this drug. It's not great, but not bad.",5
,,For Bipolar Disorder:,"I started this medication after switching from quetiapine for Bipolar 2.  I have so much more energy on this medication, I have lost weight and it has levelled out my mood considerably (my usual mood state is low, but I do cycle a couple of times a year).  During initial titration I had trouble sleeping, dry mouth and digestive bleeding.  But these have lessened over time and I use laxatives and synthetic saliva to ease the side effects.  Overall I'm very happy with this medication.",9
,,For Bipolar Disorder:,"Hi...I have been on lamictal for 6 weeks, titrating up from 25 to now 200 mg for 3 days now. I had a couple of days at 50 mg when I was feeling better, then at 100 mg, I felt pretty good. I noticed feeling a little depressed again and still feeling this way at 200 mg. Is it normal to dip after feeling better? What can I expect and when can I expect my mood to stay elevated? Thank you for any responses!",7
Amy jean,"June 26, 2019",For Bipolar Disorder:,"I have been on Lamotrigine for over a year now for bipolar and am currently taking 100 mgs. Although it has seemed to somewhat level me out in a sense, I kind of feel flat and lifeless. It suppresses my appetite quite a bit as well. Even if my stomach is rumbling, food sounds kinda gross, and when I do eat it, it's not as enjoyable. Keeps my weight down. Hair isn't as thick anymore. But for the love of all things  good do NOT forget to take your daily dose. I forgot one day and all the sudden when I was driving, I felt dead. I don't know how to describe it, but I felt like I wasn't existing in my body. Heart started beating faster, severe anxiety, couldn't function in society. Helpful tip: if you wear glasses, place your weekly med pack tipped up on top of your glasses when you take them off at night, on your nightstand with a glass of water. That way you won't forget to take them in the morning when you put your glasses back on. Or of course set an alarm on your phone. Best of luck!",5
,,Lamictal (lamotrigine) for Bipolar Disorder:,"Lamictal worked at 25mg seems like every 6 weeks it's time to up dosage, currently at 250 and raise to 275 in week. Is there anything out there I can take with lamictal, I don't want to gain weight. Anti depressant is a med I take also",6
,,Lamictal (lamotrigine) for Bipolar Disorder:,"It seems to have leveled my moods somewhat, or at least reduced my agitation.  It is also inexpensive (compared to say, Lexapro).  I soon developed problems with my eyes in that they are itchy, red and swollen and I have decided to discontinue due to my fear of getting Steven-Johnson syndrome.  It is meant to be a rare side effect, but seems to be more common than I thought.  

This medication has also increased my appetite, given me strange dreams, and headaches.",3
Irk,"November 1, 2016",Lamictal (lamotrigine) for Bipolar Disorder:,"I'm diagnosed with bipolar 2 and been on lamictal for several years. The Doc. Had me up to 150 mg it made me manic so my dose was to 50 mg  i tolerated 50 mg  the drug did nothing for OCD  
I only had minor depression before the drug. The doc thought that Lamictal would control my mania and OCD but it doesn't 
The small dose did take stop my eye twitch so I'm staying with it.",1
