Date,Time Taken,Condition,Review,Rating
"June 29, 2017",,Onzetra Xsail (sumatriptan) for Migraine:,"I was having my follow-up appointment with my neurologist and she gave me a sample of this because the oral tablets were not working and the nasal solution was taking a while to work for me. This was my miracle drug for me, one evening I felt my migraine coming on and I tried my sample pack I was very nervous about blowing something up my nostril but this wasn't bad at all, and within 5 minutes I could feel my headache start to calm down. I did not have to go into my dark room.  I am really impressed and you don't taste the medication going down your throat as much as you do with the solution. Thank you",10
"March 24, 2008",,Imitrex (sumatriptan) for Migraine:,This medication is by far the best migraine medicine that I have used. The only thing that works better is a trip to the ER and then you have to suffer for hours and hours waiting on the doctor and have an extremely high bill. IMITREX always works for me.,10
"October 28, 2018",,For Migraine:,"This was the absolute worst experience of my life. I was starting to get a migraine, so I took one 100mg SUMATRIPTAN SUCC. And it immediately went down hill from there. My migraine began to intensify and turned into the worst migraine of my entire life. My whole entire head hurt. My body and limbs felt extremely heavy, like dead weight, I could barely move. Then the nausea came. I felt so I’ll, like I would certainly vomit. I never did tho. I tried to sleep it off, I napped for about 3 hours with a cold wash cloth on my head. It did not get any better. I decided to try and wake up and maybe try and get some water or electrolytes in my system, that seemed to help a little. My migraine then was just at the back of my head and my forehead, instead of my whole head. My nausea was still there, I tried eating soup. I’m writing this about 7 hours later and my head still hurts but my nausea is gone. Never again will I try this medication.",1
"May 4, 2015",,Sumavel DosePro (sumatriptan) for Migraine:,"I won't lie it hurts like being snapped with a wet towel tail, but not as much as my light sensitive migraines do. My daughter also suffers from migraines, and she's a big baby about pain but will take a dose. Before this my migraines would ruin my day. I would have to lay in the dark with a bucket and suffer, praying I could keep my oral medication down. Now I DosePro lay down for 30 minutes and I am back to normal. It literally has changed my life, anyone who suffers from migraines knows the feeling of a migraine building knowing that pain is coming and trying to head it off with oral Meds and then failing to stop it. The endless hours of horrific pain. Luckily my insurance covers it, but I'd buy it whatever the cost.",10
"June 24, 2017",Taken for 6 months to 1 year,For Cluster Headaches:,"After suffering with cluster headaches for two years I was prescribed sumatriptan 100mg tablets which were effective if taken on an empty stomach. They got to work in about 20-30min which saved a good hour or so of debilitating pain, so were great. When the next bout hit I asked about the injections as the tablets didn't always work/work quick enough. Doctor agreed and I got Imigran 6mg. Wow. Just wow. Aborts the headache within a couple of minutes of injection (which is simple and easy). They are a lifesaver and I would recommend anybody who suffers cluster headaches to ask your doctor about it. In the UK they're available on NHS; my doctor was hesitant at first as apparently they cost £25 per 2 injection pack. But they are worth it.",10
"March 31, 2008",,Imitrex (sumatriptan) for Cluster Headaches:,"Imitrex is a wonderful drug for us Cluster Heads.  I've not been without one on or about my person for the past 17 years.  I'm sure that all of us cluster suffers only wish that they would work a lot faster (like the injectitons), but I am sooooo thankful for them in any form.  A real ""life saver"".",8
"April 25, 2017",Taken for 5 to 10 years,Imitrex (sumatriptan) for Migraine:,"I have been using Imitrex 5mg injections for several years as an emergency migraine  abortive. While it did instantly relieve the head pain and nausea, I had to then wait out 30-45 minutes of side effects. Those side effects were: upper jaw pain, and overall body aches (like when you have the flu) such as super sensitive skin, even my hair hurt. But for a long time this was the only option available to me through insurance, and the side effects were more bearable than the migraine. But recently the injection stopped working, and I ended up having to go to the ER. Now I have been given Zomig nasal spray. I have not had a reason to try it yet, but am worried about side effects.",5
"January 25, 2010",,Imitrex (sumatriptan) for Cluster Headaches:,"I consider Imitrex to be the geatest medicine in the world, at least as far as my health is concerned. I am never without the auto injector. When a chronic headache comes on, I inject myself, 3 to 4 minutes later ... no pain. My muscles are fatigued and I'm somewhat tired for about 30 minutes, but NO PAIN! ... Yes!",
"April 15, 2016",Taken for less than 1 month,Sumavel DosePro (sumatriptan) for Cluster Headaches:,Followed the instructions. Two (2) of the shots were defective (Out of 6).  One was harmless and did not fire which only cost me $100 for the non performing shot.  The other did nothing until it fired accidentally into my eye.  Seeking regulatory and legal help.,1
"December 13, 2016",Taken for 1 to 6 months,Imitrex (sumatriptan) for Migraine:,"Will not ever touch it again! I suffer migraines so bad that I end up in the hospital almost on a regular basis. Well my doctor finally prescribed imitrex and I swore up and down that I wouldn't take it due to potential side effects, but my head hurt so bad today that I threw in the towel and took one. Mind you, I'm on the 100mg and it has done nothing but ignore my migraine causing it to manifest into a bigger one.",1
"January 7, 2021",Taken for 2 to 5 years,For Cluster Headaches:,"I have been having cluster headaches for 15 years now.  I was just diagnosed 5 years ago, so for the first 10 I was told, ""Oh, its just migraines"", and was given multiple different medicines to prevent migraine, which obviously didn't help.  So now I'm finally taking Verapamil 3 times a day.  Every 2 years or so, my clusters come back, and usually only last about a month, I am currently in my episodal period, and has lasted over 2 months now.  I take Sumatriptan for when I get a Cluster, but insurance only pays for 9 pills a month.   And they work, but 9 a month does not work, because anyone with cluster's, know that you could have 5 or 6 a day.",9
