Date,Time Taken,Condition,Review,Rating
"July 14, 2011",,Keppra (levetiracetam) for Seizures:,"I have currently started taking Keppra for the last week and a half. I have experienced numbness and tingling throughout my whole body, along with what feels like electrical impulse shocks. I'm tired all the time, trouble sleeping. I can only hope that these side effects will cease because the side effects are making me feel really bad, just the same way as I did with Dilantin I was taking. ",6
"April 15, 2009",,Keppra (levetiracetam) for Seizures:,"I find that Keppra has reduced my seizures - Grand Mals - but I occasionally lose the ability to reason, wonder where I am. It also has considerably increased my weight. I am on Lamictal also. There is the odd mood swing but I attribute that to Lamictal. My headaches are just about the same. No significant change in using it. I've been on it five years now.",7
"March 10, 2012",,Keppra (levetiracetam) for Epilepsy:,"I am on a very small dose for epilepsy 250mg twice a day.  It has made me quite tired, but apart from that there's been no problems. I only have a couple of seizures a year so hopefully this low dose will keep me seizure free.",8
"March 23, 2017",,Keppra (levetiracetam) for Epilepsy:,"So I had times where I'd black out and have amnesia. Basically it would scare my parents and after the second time it happened they took me to the doctor. We went through all the test and they all came back normal except for my EEG. it came back abnormal. I was immediately put on keppra and hated every second of it. I started off with 500mg 2x a day. After the first dose I was hallucinating and very confused. The four hour mark was the worst. I was super loopy and couldn't focus for nothing. the medicine caused me to have mood swings and go into a deep depression. My advice if you have any sort of mental illness DON'T TAKE IT.  I've struggled with Bulimia, Anxiety, Depression, and Bipolar disorder for years. Seizures stopped. Wasn't worth it",1
"February 25, 2019",Taken for 1 to 6 months,For Seizures:,"I was put on it by a neurologist who never actually tested me for epilepsy. I saw another neurologist who ultimately diagnosed me with  Psychogenic non-epileptic seizures (PNES), non-epileptic seizures caused by panic attacks. I was put on 500mg twice a day which was fine but after having a miscarriage my anxiety sky rocketed and I started having seizures so they increased the dosage to 750mg twice a day. That’s when the issues began. Joint and muscle pain to the point I see a PT and orthopedic doctor. Anxiety was so bad. Depression set in. Now I’m going through the withdrawals which are the worse Headaches, anxiety, muscle aches, nausea... basically the side effects you get from the medicine but in reverse.",1
"December 21, 2013",,Keppra (levetiracetam) for Epilepsy:,My daughter is 4 and started having seizures 9 months ago. She has been on Keppra since then. Overall it has worked to control but not completely prevent her seizures. It has stopped them from spreading to her whole body but she still has them in her face about once a month even though her dose has been increased several times and she is now taking 7 mls twice a day. The side effects now are not as bad as when she first started this medicine. Since she has been on it however she has not had as good of an appetite and some days she wont eat at all. Her sleeping habits have been irregular as well. Some times she freaks out and starts biting anything she can. She doesn't talk so she can't tell me how she feels.,7
"November 18, 2017",,Keppra (levetiracetam) for Epilepsy:,"As a 42 year old female, I have had seizures my entire life. I have taken 14 anti-convulsants at one point or another in an attempt to control my complex-partial seizures, but Keppra is the WORST medication I have EVER taken. The side effects are horrible. Although it's the only medication that has been able to stop my seizures, the side effects are so terrible that it's not worth taking it. I couldn't string together a coherent thought, had short term memory loss, had awful mood swings, and suddenly hated life. Everything was difficult, I couldn't think straight, and felt emotionally raw all the time. I could barely keep it together while on this medication. Every day of life was AWFUL while on this medication. I will NEVER take it again.",1
"August 17, 2021",Taken for less than 1 month,Keppra (levetiracetam) for Seizures:,"This is the worst drug I've ever been on. I was only on it for one week and the whole time I wouldn't leave my room and was reportedly having hallucinations of people trying to kill me, according to my family.  Safe to say the doctors quickly changed my treatment.",1
"October 4, 2014",Taken for 5 to 10 years,Keppra (levetiracetam) for Epilepsy:,"I have taken Keppra for the last 8 yrs. I take 6-500mg pills and 3-100mg pills a day. It has worked very well for me. I did have a Grand-Mal Seizure a few months back. It was the worst I ever had. They did a blood level on me and my blood level was Therapeutic, Meaning normal. It is a good medicine to take. But like any other medicine it has it's off days. I do recommend it though.",8
"September 5, 2015",,Keppra (levetiracetam) for Seizures:,I was diagnosed with epilepsy when I was 17 and was prescribed Dilantin. I was having grand mal seizures and it was working ok. When I was 22 I moved to Florida and saw a new neurologist and he said Dilantin was an old drug and put me on keppra. I'm taking 1500mg twice a day and I'm having more grand mal seizures and partial complex zone outs. Keppra has not helped at all and I'm going to a new doctor for a different opinion on what to take.,1
"April 3, 2018",,Keppra (levetiracetam) for Epilepsy:,"When my Keppra was wearing off, I would start to twitch!  I couldn't stop twitching and I was becoming more and more aggressive!  My body felt more unbalanced and I fell twice.  I encourage you to speak to your doctor to thoroughly investigate what meds are out there that doesn't make you mean and walk like a twitchy drunk!",1
